key	KN1_R2	KN2_R2	KN3_R2	KN4	KN5	KN6	KN7	KN8	KN9	KN10	KN11	KN12_R1	KN13_R1	KN14_R1
BSU00390	2654.1	2016.4	1739.4	322.3	1068	2451.9	2056.9	0	1641.8	1606.2	1740.6	659.4	1161.3	1294.4
BSU00400	13641.3	15666.1	13181.2	13370.2	18718.9	20475.4	23239.2	1.3	14164.8	14689.8	16931.9	34871.4	24719.7	18439.2
BSU00410	6409.8	5170.9	5350.1	0	5879.2	5880.5	8252.8	0	4629	4886.2	4082.7	11802.2	5886.2	4907.1
BSU00420	4409.6	5725.5	4452.4	0	5049.5	5725.6	7194.8	2.5	2599.4	3506.8	4957.3	13709.5	6210	4923.6
BSU00430	32.1	70.6	12	627	31.5	116.9	16.4	0	36.9	43.8	32.7	77.9	24.3	56.2
BSU00440	302308.5	284972.2	225550.4	155956.8	2627231.1	664064.8	424973	13.7	329503.6	316359.3	255570.5	4722441.4	1946602.7	1061842
BSU00450	416524.6	249768.8	308334.2	165023896.7	1413439.1	592330	502141	297633.6	383877.1	308238	168589.4	2925662.2	1467689	828699.7
BSU00460	20331.6	14022.8	16165.2	2628.9	25701.4	20518.3	19479.5	0	14384.3	15051.5	19025.2	47808	26927.7	16581.4
BSU00470	29978.1	19539.5	19833.9	16607.5	52006.1	48613.2	54349.5	0	40106.1	18328.9	25015.8	62892.2	55942.1	50059.4
BSU00480	31994.5	27744.7	24972.4	21315.5	54106.5	45481.2	55523.1	0	57436.7	24489.5	28608	51700.8	51017.5	46390.8
BSU00490	8672.5	24266.7	33676.8	4672.4	6015.3	7053.2	10896.9	18.9	11563.8	18059.6	26388.2	5358.3	8987.5	12145.4
BSU00500	9150.2	9031.8	7755.8	16351.6	14323.9	10798.4	11104.6	0	7864.7	7309.8	8083.9	45810	14921.4	8203.5
BSU00510	22045	21685	15398.4	22366.1	31855.9	23753.9	19061.4	0	16810.8	16979.2	20865.2	113077.9	33981.4	14799.1
BSU00520	30971.4	39758.9	52152.1	33997.5	41365.4	33911.5	33620.8	8	22245.7	67155.7	45859.7	113563	52692.5	37477.6
BSU00530	4780.5	5225.7	3607.6	0	1379.8	2435.5	3234.7	0	3874.9	6612.9	4016.9	1934.1	2880.6	2994.6
BSU00540	1067.7	1754.7	1033.1	0	1630.9	1504	1123.6	0	1409.4	1478.5	1477	439.2	776.4	908.8
BSU00550	3238.1	2899.2	3069	1539	1686.1	3131	3843.3	0.1	2539.5	3478.2	3273	448.7	1264.9	2533.8
BSU00560	1739.8	2237.5	2044.6	1038.8	1011.3	2202.2	1852.3	2.2	1656.8	1997.4	2360.3	231.9	530.3	1341.4
BSU00570	1435.4	1055.3	1074.3	1341	2458.6	1621.2	1602.5	0	1065.1	1063.7	872.2	1502.5	998.4	1269
BSU00580	2035.2	1307.1	1268.1	3505.5	2749.9	1756.8	1753.9	2.5	1282.5	1122.4	1221.1	1895.7	1220.6	1055.5
BSU00590	3556.3	1795.8	1493.3	8335.5	1611.2	1968.7	1986.2	5.3	1804.9	1263.1	1190.1	978.4	1228.6	847.3
BSU00600	881.4	868.8	348.9	1334.8	849.1	494.1	453.9	0	572	402.8	597.1	234.9	340.4	226.6
BSU00610	451.3	339.1	421.6	0	209.5	268.8	168.2	0	402.7	215	218.4	0	185	203.9
BSU00620	2453.7	1823.9	1786.8	5930.7	1530.9	2630.9	2032.8	0	3796.9	2090	1107.6	444.5	2891.6	3016.1
BSU00630	19598.2	21389.1	23303.3	28360.4	139356.5	51790.9	37878.5	2.8	27880.3	22364.7	23181.3	128918.3	97745.3	68300.3
BSU00640	514	498.8	425.9	388.8	537.1	482.5	760.5	0	364	486.3	415.9	302.6	95.3	417.9
BSU00650	746.8	598.6	675.5	7298.9	2817.2	1040.6	1201.8	0	436.8	637.7	612.8	2081.5	2350.9	1765
BSU00660	199.7	254.9	163.4	881	802.6	293.7	317.9	2.2	180.6	233.7	176.3	466.7	584.6	420.1
BSU00670	8182.2	6795.1	8236.8	5108.1	31743.5	24253.1	20340	0	8322.4	6786.9	8298.2	13515.2	24965.2	26148.3
BSU00680	4552.2	5436.1	5305.4	565	7233	7563.6	5923.3	0	4734.4	4126.1	4745.1	3167.1	6883.3	6016.3
BSU00690	83248.6	75368.4	76844.7	10707.2	102281.1	123836.1	71925.6	2.6	75079.5	77400.5	92239.2	65301.3	81865.2	65601.7
BSU00700	1800.9	1854.1	2017.3	2104.5	4334.6	2881.3	2572.5	0	1808.6	1590.8	2630.6	6157.4	2669.9	2162.7
BSU00710	3862.8	3836.7	4481.4	5743.2	4758.3	3922.7	4759.9	0	3274.3	3606.5	4286.4	9461.2	3923.3	3275.2
BSU00720	1957.4	1983.4	1248.5	1353.3	841.1	1041.9	1199.6	0	1696.9	1735.3	1450	2004.2	1089.7	822
BSU00730	5857.2	6863.8	15036.5	2448.4	109843.7	72174.7	48877.5	0	7763	7317.2	9089.3	90861.3	129973.1	96626
BSU00740	6226.3	5032.4	4972.7	17486.7	13675.3	6677.9	5151.8	0	7233	5581.4	6652.4	10584.2	9083.5	6599.8
BSU00750	42693.9	31385.1	32863	140848.1	99042.3	46861	40470.2	2	44160.8	36099.8	47645.2	106743.5	54818.1	40809.6
BSU00760	5339.4	4340.5	3553.3	12044.6	11751.1	4273.8	5296.1	0	4974.2	4064.5	4630.7	13526.6	5547.1	3505.2
BSU00770	17277.5	10781.5	11360.5	45527.5	27683.2	11892.1	10505.1	1.8	13300	10349.9	12388.3	31793.8	8883.8	7716.9
BSU00780	6270.6	5475.8	3614.8	9873.6	9753.2	4212.7	4758.2	0	5626	3370.2	5772.5	9087.7	2954.3	2913.1
BSU00790	12836.7	8202.5	7887.8	31883.4	21898.8	9203.8	10726	0	9296.1	7995.9	8323.6	25351.6	9827.9	8794.1
BSU00800	14010.8	11836.3	10205.8	30116.6	39526.1	17274.9	17257.1	0	13230.5	11565	14228.5	41946.8	17710	14968.4
BSU00810	26290.1	21382.7	20518.9	40515.6	60124.6	29659.6	26997.6	0.3	20286.8	18750.4	22810.9	72116.3	32369	25579
BSU00820	13041.9	14021.2	11036.2	1866.4	8216.5	8126.6	6928.8	0	12196.5	12781.6	13840.2	4515.9	3873.7	5162.1
BSU00830	348.2	702.5	647	10549.4	1395.6	591.2	777.3	0	817.1	760.9	702.1	1084	914.3	719.3
BSU00840	302.7	390.7	467.7	3805.1	657.5	230.9	327.7	0	238.4	372.8	347.9	361.6	620.5	329.7
BSU00850	534.3	796.5	732	11050.1	964.3	746.4	413.1	0	447.8	743.6	804	644	1026.3	605.8
BSU00860	2226.9	2472.9	3424.9	37652	1974.4	1742.7	1682.1	0.8	1744.6	2869.4	2600.4	1684	2500.5	2279.4
BSU00870	4308.8	1958	1810.3	4630.9	2340.9	5529.2	3895	0	6415.7	1828.4	1319	584.2	5110.8	5155.7
BSU00880	4576.8	2176.3	1844	3097	2387.9	6997.4	4922.7	0	9033.3	1985.6	972.5	660.5	5707.2	5680.4
BSU00890	7472.8	2711.4	3190.3	5434	4919.6	10049.5	6530.6	0	11610.8	2850.8	3254.6	4270.5	7056.3	6709.4
BSU00900	7593.3	3904.2	4456.6	9382.1	5564.1	9147.2	6983.8	0	11616.6	4134.1	3448.2	4519	7329.1	7396.6
BSU00910	925	691.9	517	0	523	854.7	437	0	956.8	411.5	292.5	173.4	227.8	233.5
BSU00920	9797.6	8888.1	8827.9	7923.8	17744.8	14526.9	11197.7	1.8	10856.9	11181.5	10423.6	9356.9	14098	14558
BSU00930	2958.4	4318.9	6479.7	6413.2	2083.2	6069.5	2369.3	0	1335.2	4234.9	5789.3	884.5	2373.3	2800.2
BSU00940	2844.8	4642.3	7854.2	3966.8	2540.9	7283.2	2890.2	3.2	1614.7	4518.5	7899	909.7	2427.8	3771.6
BSU00950	1004	2074.5	3299.7	2994.2	847.4	3390.5	1599.6	1	810.5	2138.8	3354.2	525	1424.5	1837.7
BSU00960	5555.3	7758.6	13507.3	7349.5	3878.1	13210.9	5639.6	4.1	2056.9	9024.9	14960.4	2607	4596.2	6806.3
BSU00970	1399.6	2559.1	3107	1107.8	1359.3	2762.7	1181.6	0.6	728.7	1884.6	2588	335.4	1011.9	1426.5
BSU00980	2766	3427.5	3630	583.7	6894.4	4804.5	3278.9	0	2783.1	3332.8	4216.5	3127.3	4471.8	3133
BSU00990	8580.8	14908.9	12547.1	2789.2	31813	16654.7	16504.8	0	15674.8	13905.1	20221	33078.8	23942.2	20454.1
BSU01000	2424.6	3436.4	4099.1	1995	7748	5983.1	3850.6	0	3543.4	3593.2	4524.8	7523.9	4909.4	6978.1
BSU01010	11634.2	14382.4	12179.9	12026.4	55549.1	21170.7	16897.6	4.3	10977.2	17253.7	16464.2	41883.2	22537.3	15702.8
BSU01020	99117.7	160065.1	151967.4	151588.5	802707.1	239954.9	269991.8	7.2	98362.1	147548	184448.9	1636941.9	553815.3	249617.5
BSU01030	95883	122764.5	129057.6	145789	763849.5	199318.6	238447.3	6.7	62470.3	90443.1	100467.2	1768113.6	574491.6	291886.7
BSU01040	33101	45367.5	35702.8	7828.9	60586.3	14599.4	15602.5	2.5	2492.4	11558.3	30304.9	95013.7	28126.7	14226.6
BSU01050	118715.4	161339.1	179700.6	58361.2	178496.7	55308	79315.8	0	10436.7	71397.7	87843.6	398949.5	128555.3	61836
BSU01060	4208.2	6233.7	4539.5	0	3664.6	1686.3	1179.2	0	495.9	2199.8	4757.5	11305.8	2357.1	1020.8
BSU01070	104905.9	113659.1	96220.1	23302.6	99925	71253.5	66912.6	3.6	87380.6	117057.4	145530.9	96810.6	46595.5	52994.1
BSU01080	118387.5	163193.3	150505.4	19774.2	117845	84146.5	72443	2.6	107502.9	157695.5	206681.7	92446.9	47138.9	60994.4
BSU01090	386329.9	260429.6	295625.1	206542.8	621563.4	274501.1	367284.2	7.4	253255.2	420591.5	259919.1	1900289.8	486129.9	277047.8
BSU01100	127549.3	228841.4	170388.1	74579	443935.2	225753.1	211945.7	7.3	119487.1	205782.8	301904.7	888895.1	278347.6	146620.8
BSU01110	91475.3	129119.5	121715	34746.4	225535.7	102086	127973.1	6.7	77254.1	121998.1	153733.6	441900.6	129784.5	76663.7
BSU01120	175547.7	193610.2	163101.1	66260	287458.4	123340.1	163614.4	1.7	121330.3	179558.3	224249.7	533654.4	142981.2	90242.5
BSU01130	290692.6	448992.2	368432.3	168399.3	289633.6	200369.6	256362	17.9	221622.3	387620.8	485575.8	548957.3	178812.1	146317.4
BSU01140	346.1	326.8	440.4	0	2299.5	1312.2	1117	0	645.9	434.7	510.1	849.6	1168.7	1432.2
BSU01150	52097.9	86586.4	70869.9	21415.4	245618.1	87932	91016.3	7.2	54649.5	74427.1	91202.5	329062.6	118016.3	68652.1
BSU01160	174904.7	182804.3	147866.8	44925.9	495966.7	219611	225029.9	3.7	112963.2	191416.9	185898.2	899376.4	306603	185758
BSU01170	59187.8	74363.6	65186.5	22489	215481.2	107266.9	110740.6	2.3	57438.8	85842.5	91794.7	361920.1	113244.8	71007.6
BSU01180	129854.9	150129.2	122088.8	28206.6	427662.1	164928.3	170951	5.4	69871.4	108659.1	149560.7	569986.5	190383.7	136642.6
BSU01190	74486.3	123244.2	88997.9	21495.8	345063.3	136643.9	138528.6	13	54375.2	97316.8	148594.2	397156.3	140601.8	86090
BSU01200	110379.2	147133.4	135840.5	21931.1	316951.4	158973.3	159939	0	62589.7	146495.7	151486.3	467436.7	138590.8	83209
BSU01210	117357.6	132330.3	121462.3	27647.2	315887.9	146188.1	158222	2.1	65721.3	125732.4	163918.3	423422.9	108259.9	75178.2
BSU01220	64188.4	105917.8	91960.9	21396.5	204170.5	92304	107796.4	2	44310.1	101361.1	123766.2	289537.5	76631.2	55806.1
BSU01230	73128.6	123587.5	88465.2	22930.7	189261.3	100316.5	109105.8	0	42403.7	103351.1	137767.4	292875.3	81183.4	53518.2
BSU01240	63643.1	118898	95927.8	6903.6	189534.3	89510.7	111524.7	0	46540.9	113670.9	99635	256272.8	74136.5	56361.9
BSU01250	38749.8	95217.3	66122.6	9852	145689.2	64694.6	69301.1	0	32352.7	69518.1	91027	156971.6	46058.4	36432.4
BSU01260	105802.7	131981	88783.9	10147.7	213012.9	101971.8	117780.7	1.9	46248.3	116675.9	213086.3	218430.9	59158.6	49726.2
BSU01270	29105.1	60095.1	44829	8716.2	104612.7	57552.6	53528.9	0	21248.2	62427.2	64630.7	80557.4	25675.6	21900.2
BSU01280	46653.1	69187.4	48496.5	4041.7	89635.8	40823.8	54639.2	0	21644.4	53487.7	67021.6	83209.3	29127.4	24795.3
BSU01290	27270.8	59471.4	48844.3	1705.8	67969.9	32003.8	47633.1	0	20983.3	48994.2	50557.3	80241.6	24982.4	23746.3
BSU01300	53223.6	107377.2	97332.5	4430.2	132570.4	81657.6	76766	0	36659.1	79879.4	110582.9	148637.4	49539.6	44119.3
BSU01310	85041.8	127386.8	112008.6	4248.3	176926.4	85059.7	126458.9	3.4	37197.1	120927.7	144065.1	171377.4	57082.7	49693.4
BSU01320	48627.7	82718.4	67166	4860	108548.6	56101.8	73720.5	0	25935.5	67779.7	92125.3	102673.3	29814.1	30538.1
BSU01330	159066.4	196338.2	156629.7	9241.6	289422.2	149466.6	189127.3	3.1	62160.1	192400.9	245085.6	282275.7	83606.9	68939.4
BSU01340	58524.2	117927.4	71424.9	13151.8	214994.6	94575.5	84860.5	0	31550.8	94142.8	137412.5	151332.5	48085.4	33209.4
BSU01350	121174.8	167773.7	163036.8	18120.2	264849.5	134124.5	178956.8	5.8	54609.9	155121.5	200702.5	284397.5	81862.3	71176.8
BSU01360	35729.7	58456.5	43883.6	6381.1	85651.9	38286.3	49754.5	5.2	16857.1	45554.8	66470.6	63707.7	21827.9	20338.4
BSU01370	54088.3	80441.9	57695	11136.5	134492.6	57831.8	61424.4	8.7	21528.2	60849.6	83099	98175.9	30815.6	27467.9
BSU01380	80542	102635.1	85537.2	32680.6	163263.5	76063.5	98541.7	8.4	41949.1	96035.3	102712.1	153803.6	53625.6	42263.1
BSU01389	12271.1	23932.7	14886.6	4540.2	38857.3	16499.9	16145.1	4.5	8816.1	16497.3	33038.1	21082.9	9135.2	6842.9
BSU01390	38622.4	52978.6	38327.2	1894.5	90845.3	37807.2	43190.2	0	23277.8	41906.8	59091	63449.5	25462.4	20582.1
BSU01400	23852.7	52017.7	40419.1	13884.8	83219.8	38631.9	39110.6	2.9	16537.1	31841.8	55340.9	67044.1	33260.4	26411.6
BSU01410	70576.7	147195.9	115205.3	45429.1	210678.6	107938.5	117914.5	10.3	61296.5	99125.2	152894.6	197029.1	86252.4	67833.5
BSU01420	43666.6	67840.9	63415.3	22248.4	101419.8	48513.6	60067.5	4.3	33059.1	59273.7	79946.5	82590.2	33873.8	29295.1
BSU01430	52507.2	66798.3	53898	15905	77558.4	35139.1	48913.2	1	30690.3	58270.5	73436.1	60403.2	26131.4	23462
BSU01440	108902.4	136130.1	108179	21111	121801.1	71507	88113.1	2.5	58762.4	113777.9	166766	111780.1	40989.2	33346.6
BSU01450	6891.7	7366.4	4933	1162.2	28086.7	10170.9	9995.7	0	4102.9	5471.1	5798.3	16656.2	7308.3	5693.4
BSU01460	7912.2	8723.5	6854.3	2454.4	30261.5	12112.3	13022	0	4491.2	6445.6	7323.3	19996.8	8013	7898.3
BSU01470	5561.4	6767.9	5662.5	511.2	26251.2	10669.2	12712.1	0	4158.6	7276.3	7066.4	13350.1	8164.8	6292.9
BSU01480	18037.2	15607.5	14435.1	2169.7	74497.4	29404	29592.7	0	8569.1	14877.2	15921.8	37777.9	15075.5	15423.8
BSU01490	50801.7	87508.8	88230	52018.7	440343.4	137269.3	138273.7	1.9	62125.1	84116.7	120179.6	1305937.6	397386.3	169407.5
BSU01500	90442.8	85870.1	90420	59846.9	401101.1	170459	199040.8	5.6	96246.6	127745.2	111053.7	1268106.9	404251.7	187004.2
BSU01510	146.2	173.6	135.9	0	315.3	442.5	333.6	0	236.9	133.1	371.5	105.1	410.6	310.1
BSU01520	0	0	13	753.8	27.5	28.5	14.8	2.4	0	13.6	0	43.5	0	0
BSU01530	62	69.2	20.9	976.6	196.8	140.9	141.7	0	50.1	110.1	57.4	370.6	109.9	211
BSU01540	3650.5	3218.3	2354.8	62855.5	9362.3	4577.1	3337.3	0	3191.2	3226.2	1985.1	16066.8	9108.3	4844.4
BSU01550	22.2	13.6	14.8	724.8	83	21.8	40.2	2.2	38.4	23.7	26.8	377.6	87.6	31.9
BSU01560	261.6	212.6	114.1	0	166.9	193.7	101.9	0	150	86.6	101.8	108.1	126.7	101.5
BSU01570	0	20.3	3.5	0	69.7	15.8	21.1	0	26.1	12.9	0	25.6	81.6	46.2
BSU01580	9642.7	9116.6	12244.8	2013.8	3084.1	3148	6394.6	0.2	9348	9593.7	12758.9	3297.5	1843.7	3661.3
BSU01590	2594.2	1940.3	1887.5	1449.9	3075	2642.1	2264	0	2605.2	2386.2	2830.8	4012.1	2444.1	2745.2
BSU01600	159	295.1	124.2	639	0	30.3	0	0	73.2	28	51.8	0	0	17.5
BSU01610	68.8	170	58.6	0	3.5	25.3	90.1	0	22.7	52.7	51	0	0	0
BSU01620	107.3	216.6	161.3	863.8	57.9	75.3	101.5	0	44.9	237.7	156.6	64.2	88.7	67.9
BSU01630	216.7	324.9	247.1	4301.5	195.5	113.8	224.5	0	97.6	167	224.7	93.4	79.1	93.5
BSU01640	134.6	110.4	119.5	2773.8	154.2	112.4	205.3	0	56.8	82	91.7	68.3	54.7	98.3
BSU01650	836.7	874.8	964.7	162.4	40.3	241.2	149.8	0.7	990.7	820.5	923.4	197.2	180.6	304.2
BSU01660	894.9	1009.8	1233.2	0	163.8	275	180.1	0	993.1	792	1149.7	237.4	272.7	264.1
BSU01670	1504.2	1569.5	2117.5	0	182.4	349.1	214.7	0	1345.1	1204.1	1691.2	220.6	414.2	464.9
BSU01680	2108.5	1902.7	2804	0	138.7	443.9	329.6	0	1621.4	1715.4	2333.8	235.5	682	703.6
BSU01690	1953.8	1502.3	2568.2	0	365.7	535.5	325	1.3	1287.9	1000	2128.6	485.4	461.3	454
BSU01700	2616.2	2883.1	5643.5	537.3	816.8	1687.2	1048.7	0	2786.9	2823.8	4305.4	990.9	1642.1	1544.7
BSU01710	282.5	233.5	436.7	0	117	67.9	113.6	0	305.1	162.5	420.4	67.4	50.6	72.9
BSU01720	1324.2	925.9	1243.5	1598	463.3	491.1	373.9	0	1272.1	1123.3	1092.2	164.3	1080.2	592.7
BSU01730	4071.5	1994.2	1851.6	24349.8	21460.6	11710.1	7957.4	13.6	4838.5	2071.8	1397	43326	25236.8	13963.7
BSU01740	18503.9	7735.4	8677.6	95797.7	89273.9	51318.7	36821.6	108.8	18091.2	6520	5051.1	182521.7	113420.6	56543
BSU01750	6989.8	5565.9	5308.1	0	9900.7	7398.5	5685	0	7000.9	6744.6	6172.6	13251.7	9215.5	6770.3
BSU01760	7623.5	7722.5	6341.2	3738.6	11996.4	9070.1	5679	0	8561.7	9352.5	6321.9	12921.2	9132.6	5592.8
BSU01770	7111	5794	3354.1	142.4	3669.7	3589.2	1711.1	0	4388.7	4150.8	4374.2	2918	2797.6	1350.8
BSU01780	68278.1	48214.7	78610.1	17007	60757.1	61220.8	91288.4	6.1	61772.8	65790.4	96457.6	48362	45437.2	87105.6
BSU01800	193.9	265.9	274.6	718.7	1331.2	395.1	280.3	0	458.8	422.8	393.4	385.2	682.7	498.2
BSU01810	35.2	111.5	159.9	0	131.3	155.1	161.5	0	99.4	123.9	115.9	56.6	91.9	215.1
BSU01820	324.7	315.1	457.1	2576.1	486.8	309.8	218.6	0	722.5	422.6	726.9	341	739.2	652.8
BSU01830	6039.8	12767	46859.8	1805.3	124468.6	28165.8	19005.1	0	21882.4	31106.3	41768.9	56083	47410.8	49348
BSU01845	10418.4	30896	85878.4	1949.8	220586.5	55813.2	26456	1	39249.7	55518	87493	65697.1	57553.4	60760.9
BSU01860	3937	15420	38064	2060.2	85642.6	24851	10641.9	0	18302	24789.6	38876.8	21763.1	20291	22076.4
BSU01870	624.5	3935.6	9167.7	0	20932.7	5547	2589.6	0	5037	5850.3	8713.8	4516.3	5618.7	5732
BSU01880	2218.7	10063.3	22273	0	49660.4	15733.7	6831.1	0	13404.7	15753.7	22451.3	11523.8	12941.3	15435.8
BSU01889	5199.8	10383.3	18561	3578.5	14420.5	4873.4	3368.3	0	16296.5	15391.7	15281.8	3911.3	5011.7	8673.5
BSU01890	371.9	374.6	346.2	1111.6	221.8	389.8	485.3	0	461.9	470.2	267.5	456.3	830.9	371.7
BSU01900	21.1	47.2	0	0	104.5	7	38.9	0	9.5	9.6	29.2	0	0	72.8
BSU01910	325.9	487.9	448.3	3320.5	158.6	109.3	627.2	0	293.2	171.4	161	844	454.7	384.4
BSU01920	41.2	22.9	0	0	50.1	36.1	50.8	0	56.8	18.7	16.7	39.3	0	42.9
BSU01935	19.3	20.2	14.1	0	0	18.2	25.8	0	42.7	7.5	26.7	0	16.1	7.1
BSU01950	90.6	136.3	82	0	0	64.1	47.6	0	147.2	59.3	121.1	84.5	0	0
BSU01960	74.4	52.9	37.6	0	13.9	45.4	36.2	0	50.7	52.1	24.2	0	0	23
BSU01970	106.3	61	10.8	0	50.6	8.5	24.5	0	30	45.5	115.1	0	30.4	17.6
BSU01980	116.5	76.3	20.8	450.1	0	106.8	68	0	95.7	109.8	30.4	0	0	102.7
BSU01990	184.3	79.1	129.3	859.1	12.7	49	46.1	0	23.6	20.9	61.1	34.5	5.3	46.4
BSU02000	215.4	238.3	197.8	1131	54.3	267.8	362.7	0	284.8	118	209.9	145.4	164.3	84.5
BSU02010	443.4	278.7	145.6	0	160.2	207.1	333.9	0	369.5	197.5	220.9	143.1	227.9	319
BSU02019	2864.6	3985.5	5515.4	1835.7	3854.4	3387.2	3959	0	6323.5	6054	6296.9	4229.3	3660.6	3472.9
BSU02030	268	261.5	391.7	293.9	316.7	370	300.5	0	278.2	583.1	477.9	437.7	388.2	429.5
BSU02040	125.7	16.6	44.3	0	64.7	82.3	46.8	0	14.7	39	23.5	19.5	59.2	32.6
BSU02050	209.8	150.4	99.6	0	47.4	99.3	153.2	0	207.7	188.4	183.7	84.6	132.2	115.1
BSU02060	111470	45631	56914.7	4395.1	1930.5	27749.4	59981.6	1.5	100021.5	110843	81365.9	4029.7	25068.1	57759.3
BSU02070	306.6	162.1	141	0	47.7	191	412.8	0	259.9	207.1	348.1	0	26.8	545.7
BSU02080	482.7	610.1	332.6	4685	59.2	634.2	1539.6	16.3	922.9	393.7	551.1	0	307.4	1439.4
BSU02090	51.1	39.1	19.5	0	24.1	18.5	0	0	9.5	0	16.7	36.9	25.7	14.3
BSU02100	374.6	1022	1715.5	820.2	265.8	373.3	428.5	0.8	297.4	2755.8	1494.8	297.2	533.2	460.8
BSU02110	323.3	4900.4	11422.1	708	1260.8	2788.2	3871	2.2	1053.9	15040	11102.2	1755.8	3781.7	6167.7
BSU02120	23614.7	17683.4	20192.2	14563.6	11931	14569.6	10797.5	0.8	28564.3	24125.1	24272.4	20932.4	21296.4	15956.4
BSU02130	95.4	160	242.8	4953	0	140.3	230.8	0	43.4	108.9	84.9	88.9	0	37.1
BSU02140	31.8	35.6	18.5	3227.9	40.9	91.2	52.4	0	37.6	6.6	1.7	17.3	48.4	23.4
BSU02150	0	34.2	0	0	127.4	196.6	88	0	59.6	0	52	99.5	102.8	201.6
BSU02160	1160.2	476.7	1216	8108.5	638.9	696.7	600.6	0.8	804	469.9	688.8	1536.8	951.2	547
BSU02170	5157.5	2003.2	3682.5	7095.6	1499.3	2446.9	2194.5	0.6	3289.4	1641	2589.9	3659.6	2835.4	1992.6
BSU02180	36.9	119.4	56.4	0	176.3	62.5	110.4	0	118.1	12.8	75.9	132.5	150.8	92.5
BSU02190	43.4	139.5	95.9	0	565.7	342.1	278.8	0	112.9	96.9	126.9	286.6	359.4	402
BSU02200	55	152.5	279	150.6	250.8	130.2	146.6	0	96.1	105.3	178.7	445.6	421.8	291.6
BSU02210	263	310.3	279.9	560.3	174.9	123.4	184.7	0	157.5	375.3	166.2	136.4	80.9	43.4
BSU02220	89	150.5	86.2	0	144.5	95.5	61	0	96.1	90.8	111.1	282.3	233.4	110.5
BSU02230	1701.8	1583.6	1035.1	0	196.9	699.5	334.4	0	904.5	984.9	956.1	674	487.1	369.7
BSU02240	4996.2	6114.1	11022.4	2031.9	4315.1	5674.5	5209.9	2.4	8041.2	7752.7	14859.1	7007.9	11020.5	8201.8
BSU02250	3458.1	6126.7	8866.7	707.8	4172.9	5950.7	5319.6	0	9269.8	7195.3	14967.6	4859.1	8869.7	7397.2
BSU02260	842	1067.5	956.2	1862.6	754.4	510.6	377.6	0	858	895.7	907.2	1232.4	678	303.7
BSU02270	3752.2	4437.2	3728.9	2252.5	4479.4	2429.2	2973.4	0	3200.5	3604	4608.6	6428	2338	2704.3
BSU02280	3001.6	3798.4	2471.3	5939.1	4769.5	2766.2	2711.8	0	3048.7	3367.1	3059.7	5387	2565.3	2481.3
BSU02290	5121.1	4249	2650.1	453.4	4861.9	2531.3	2653.7	0	3112.4	4539.3	3643.3	4892.6	1451.5	2075
BSU02300	1074.8	670.5	488.9	0	1329.7	578.2	686.5	0	339.7	430	575.8	2030.9	237.5	229.1
BSU02310	25.9	37.4	14.4	0	130.6	65.5	91.9	0	12.1	5.5	51.2	274.2	179.2	50.5
BSU02320	142.2	78.9	149.8	345.5	486.6	179.9	202.1	0	70.8	109.2	115.7	829.6	422.2	214.4
BSU02330	37931.4	15640.6	25123.3	263674.1	196506.7	93480.4	64559.3	0	31727.9	21861.9	27692.8	370034.1	178072	100531.9
BSU02340	152.6	285.6	288	260.4	15.9	19.7	57	0	202.1	385.6	307.7	14.1	0	29.7
BSU02350	16256.7	4270.1	1862.1	41357.9	394.9	1785	1310.6	0	11218.7	3258.9	1551.3	521.8	549.5	657.2
BSU02360	12565.9	4427.7	1723.6	60650.9	834	1842.8	1194	0	9517.1	2324.3	1238.1	846.2	656.5	864.3
BSU02370	1731.6	837.6	526.4	1851.6	1525.4	1266.4	1158.7	0	1605.5	764.8	758.9	968	1510.4	944.5
BSU02380	8531	1511.4	1654	15790.2	2961.9	2908.2	2537.6	0	6189.5	1839	1357.4	3119.1	2195	1960.1
BSU02390	4075.1	4323.2	35456.7	768.3	681.4	1358.2	1035.5	2.9	9365.5	13583.8	44213.9	972	1642	1701.3
BSU02400	4389.5	5804.7	10482.7	0	1152.1	5725.3	3424.5	0	5201	7519.8	8344	1166.7	5749.2	7449.4
BSU02410	5621.5	4402.7	5753	0	288.8	1268.4	1115.4	0	4111.6	5728	5332.1	33.1	1030.3	1741.7
BSU02420	72.7	35.7	51.6	0	43.2	14.4	14.2	0	47.6	36.8	0	25.9	27	11.9
BSU02430	7.9	46.2	49.6	0	47.6	20.7	43.4	0	13.2	54.5	15.1	62.1	73.8	10.2
BSU02440	387.4	461.3	420.9	0	3081	1030.4	770.2	0	466.6	507.1	451	2964.6	1459.1	1102.2
BSU02450	1347.2	1524.4	970.8	3298.3	7583.4	3240.1	2141.6	0	1601.2	1353.5	1091.8	7685.6	3457.4	2422.2
BSU02460	1349.4	510	678.3	7661.2	615.3	848.6	685.3	1.9	1659.2	705.4	598.9	1032.5	1816.5	1305.8
BSU02470	2003.6	713.9	1459	14219.3	760.8	1170	837.5	0	2470.9	1108.3	996.9	1150.7	1895.7	1404
BSU02480	569.8	311.4	538.9	3022.6	453.9	446.6	422.5	0	746.5	419.1	449.5	499.5	427.6	503.4
BSU02490	108.6	88.9	124.5	489.3	75.2	60.5	24.5	0	121.1	72.1	105.8	144.3	91.9	85
BSU02500	3273.3	2898.2	2623.2	789.7	6164	3593.3	4150.1	0	3063.9	2510.6	3660	12534.7	7414.5	4634.7
